,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
85,2020-03-16,2.4151354367705675,2.3829840248112233,2.431662538994062,2.4151354367705675,2.4151354367705675,-0.007407498826607149,-0.007407498826607149,-0.007407498826607149,2.056776201674277e-05,2.056776201674277e-05,2.056776201674277e-05,-0.0074280665886238915,-0.0074280665886238915,-0.0074280665886238915,0.0,0.0,0.0,2.4077279379439602
86,2020-03-28,2.4153131881036387,2.3758157262841246,2.426655782745365,2.4153131881036387,2.4153131881036387,-0.015286068333290766,-0.015286068333290766,-0.015286068333290766,-0.0008931750872466952,-0.0008931750872466952,-0.0008931750872466952,-0.014392893246044071,-0.014392893246044071,-0.014392893246044071,0.0,0.0,0.0,2.400027119770348
87,2020-04-09,2.41549093943671,2.378543580769695,2.4300698437316877,2.41549093943671,2.41549093943671,-0.01101045827273657,-0.01101045827273657,-0.01101045827273657,-0.007423417490225275,-0.007423417490225275,-0.007423417490225275,-0.0035870407825112946,-0.0035870407825112946,-0.0035870407825112946,0.0,0.0,0.0,2.4044804811639735
88,2020-04-21,2.415668690769781,2.4083570090243245,2.455921373807013,2.415668690769781,2.415668690769781,0.016872142025938393,0.016872142025938393,0.016872142025938393,0.0018582141341903292,0.0018582141341903292,0.0018582141341903292,0.015013927891748064,0.015013927891748064,0.015013927891748064,0.0,0.0,0.0,2.4325408327957194
89,2020-05-03,2.4158464421028523,2.4085298366748007,2.460509355403241,2.4158464421028523,2.4158464421028523,0.017550535378410698,0.017550535378410698,0.017550535378410698,0.0010738020978673878,0.0010738020978673878,0.0010738020978673878,0.016476733280543308,0.016476733280543308,0.016476733280543308,0.0,0.0,0.0,2.433396977481263
90,2020-05-15,2.416024193435923,2.421575006972074,2.471650410009388,2.416024193435923,2.416024193435923,0.03091535051554547,0.03091535051554547,0.03091535051554547,0.008341193326285764,0.008341193326285764,0.008341193326285764,0.022574157189259703,0.022574157189259703,0.022574157189259703,0.0,0.0,0.0,2.4469395439514683
91,2020-05-27,2.416201944768994,2.414584693293248,2.466105258119545,2.416201944768994,2.416201944768994,0.025526959677027936,0.025526959677027936,0.025526959677027936,-0.0029771847428566147,-0.0029771847428566147,-0.0029771847428566147,0.02850414441988455,0.02850414441988455,0.02850414441988455,0.0,0.0,0.0,2.441728904446022
92,2020-06-08,2.416379696123597,2.406776550540318,2.4566932806697395,2.416379696123597,2.416379696123597,0.015886669116626284,0.015886669116626284,0.015886669116626284,2.05677620129371e-05,2.05677620129371e-05,2.05677620129371e-05,0.01586610135461335,0.01586610135461335,0.01586610135461335,0.0,0.0,0.0,2.432266365240223
93,2020-06-20,2.4165574474781994,2.408594829408188,2.4564979982720465,2.4165574474781994,2.4165574474781994,0.01553508424417587,0.01553508424417587,0.01553508424417587,-0.0008931750872192909,-0.0008931750872192909,-0.0008931750872192909,0.01642825933139516,0.01642825933139516,0.01642825933139516,0.0,0.0,0.0,2.4320925317223754
94,2020-07-02,2.4167351988328023,2.42077886505166,2.471971898923229,2.4167351988328023,2.4167351988328023,0.02821078954269889,0.02821078954269889,0.02821078954269889,-0.0074234174902627,-0.0074234174902627,-0.0074234174902627,0.035634207032961586,0.035634207032961586,0.035634207032961586,0.0,0.0,0.0,2.444945988375501
95,2020-07-14,2.416912950187405,2.42607579219109,2.4786886610737477,2.416912950187405,2.416912950187405,0.03669193527342753,0.03669193527342753,0.03669193527342753,0.001858214134204219,0.001858214134204219,0.001858214134204219,0.03483372113922331,0.03483372113922331,0.03483372113922331,0.0,0.0,0.0,2.4536048854608326
96,2020-07-26,2.4170907015420076,2.412325913230689,2.462458673924445,2.4170907015420076,2.4170907015420076,0.020513526650579483,0.020513526650579483,0.020513526650579483,0.0010738020978518826,0.0010738020978518826,0.0010738020978518826,0.019439724552727602,0.019439724552727602,0.019439724552727602,0.0,0.0,0.0,2.437604228192587
97,2020-08-07,2.41726845289661,2.4142118018146683,2.4659677500827994,2.41726845289661,2.41726845289661,0.02332080181375449,0.02332080181375449,0.02332080181375449,0.00834119332629278,0.00834119332629278,0.00834119332629278,0.014979608487461712,0.014979608487461712,0.014979608487461712,0.0,0.0,0.0,2.4405892547103645
98,2020-08-19,2.41733159491259,2.4057773034285024,2.456351884403631,2.41733159491259,2.41733159491259,0.012842053261275367,0.012842053261275367,0.012842053261275367,-0.0029771847428676943,-0.0029771847428676943,-0.0029771847428676943,0.01581923800414306,0.01581923800414306,0.01581923800414306,0.0,0.0,0.0,2.4301736481738656
99,2020-08-25,2.4173631659205803,2.409223595390822,2.4584408799118065,2.4173631659205803,2.4173631659205803,0.017373395185441225,0.017373395185441225,0.017373395185441225,0.0018582141342117948,0.0018582141342117948,0.0018582141342117948,0.01551518105122943,0.01551518105122943,0.01551518105122943,0.0,0.0,0.0,2.4347365611060217
100,2020-08-31,2.4173947369285704,2.407380138848106,2.4556183894096026,2.4173947369285704,2.4173947369285704,0.014477178025690474,0.014477178025690474,0.014477178025690474,2.0567762036987004e-05,2.0567762036987004e-05,2.0567762036987004e-05,0.014456610263653486,0.014456610263653486,0.014456610263653486,0.0,0.0,0.0,2.431871914954261
101,2020-09-12,2.41745787894455,2.3978542364545894,2.448102182046661,2.41745787894455,2.41745787894455,0.005806638263217954,0.005806638263217954,0.005806638263217954,-0.0008931750872173714,-0.0008931750872173714,-0.0008931750872173714,0.0066998133504353255,0.0066998133504353255,0.0066998133504353255,0.0,0.0,0.0,2.4232645172077683
102,2020-09-24,2.4175210209605305,2.3774277376110344,2.4268681110553283,2.4175210209605305,2.4175210209605305,-0.01654810384130959,-0.01654810384130959,-0.01654810384130959,-0.007423417490252715,-0.007423417490252715,-0.007423417490252715,-0.009124686351056874,-0.009124686351056874,-0.009124686351056874,0.0,0.0,0.0,2.400972917119221
103,2020-10-06,2.4175841629765107,2.3747202114820003,2.425458975942893,2.4175841629765107,2.4175841629765107,-0.01723407877313465,-0.01723407877313465,-0.01723407877313465,0.0018582141341990691,0.0018582141341990691,0.0018582141341990691,-0.019092292907333726,-0.019092292907333726,-0.019092292907333726,0.0,0.0,0.0,2.4003500842033763
104,2020-10-18,2.417577094340632,2.3696923228013147,2.4218008847405583,2.417577094340632,2.417577094340632,-0.020152204300909696,-0.020152204300909696,-0.020152204300909696,0.0010738020978397263,0.0010738020978397263,0.0010738020978397263,-0.021226006398749428,-0.021226006398749428,-0.021226006398749428,0.0,0.0,0.0,2.397424890039722
105,2020-10-30,2.417570025704753,2.377971662742435,2.42876277846172,2.417570025704753,2.417570025704753,-0.015074325651175636,-0.015074325651175636,-0.015074325651175636,0.00834119332629096,0.00834119332629096,0.00834119332629096,-0.023415518977466594,-0.023415518977466594,-0.023415518977466594,0.0,0.0,0.0,2.4024957000535774
106,2020-11-11,2.417562957068874,2.3710675254242606,2.4197642744690016,2.417562957068874,2.417562957068874,-0.021396294346891383,-0.021396294346891383,-0.021396294346891383,-0.002977184742878773,-0.002977184742878773,-0.002977184742878773,-0.018419109604012607,-0.018419109604012607,-0.018419109604012607,0.0,0.0,0.0,2.3961666627219826
107,2020-11-23,2.4175558884329953,2.382495523716379,2.4335595300173605,2.4175558884329953,2.4175558884329953,-0.009175236900463114,-0.009175236900463114,-0.009175236900463114,2.0567761977468838e-05,2.0567761977468838e-05,2.0567761977468838e-05,-0.009195804662440578,-0.009195804662440578,-0.009195804662440578,0.0,0.0,0.0,2.408380651532532
108,2020-12-05,2.417548819797116,2.3830499006802794,2.433533083505936,2.417548819797116,2.417548819797116,-0.008004646808134763,-0.008004646808134763,-0.008004646808134763,-0.0008931750872331597,-0.0008931750872331597,-0.0008931750872331597,-0.0071114717209016035,-0.0071114717209016035,-0.0071114717209016035,0.0,0.0,0.0,2.4095441729889813
109,2020-12-17,2.417541751161237,2.374840110186716,2.425816323753368,2.417541751161237,2.417541751161237,-0.016887776316124117,-0.016887776316124117,-0.016887776316124117,-0.00742341749024273,-0.00742341749024273,-0.00742341749024273,-0.009464358825881387,-0.009464358825881387,-0.009464358825881387,0.0,0.0,0.0,2.4006539748451132
110,2020-12-29,2.417520598316867,2.375217351878552,2.42908472074924,2.417520598316867,2.417520598316867,-0.016209454136457236,-0.016209454136457236,-0.016209454136457236,0.0018582141341736175,0.0018582141341736175,0.0018582141341736175,-0.018067668270630857,-0.018067668270630857,-0.018067668270630857,0.0,0.0,0.0,2.4013111441804096
111,2021-01-10,2.417499445472496,2.3698238827768394,2.4213179417907122,2.417499445472496,2.417499445472496,-0.02374041058735988,-0.02374041058735988,-0.02374041058735988,0.0010738020978445942,0.0010738020978445942,0.0010738020978445942,-0.02481421268520447,-0.02481421268520447,-0.02481421268520447,0.0,0.0,0.0,2.3937590348851363
112,2021-01-22,2.4174782926281257,2.3884913603538083,2.438959044936514,2.4174782926281257,2.4174782926281257,-0.0037562815787701752,-0.0037562815787701752,-0.0037562815787701752,0.008341193326276825,0.008341193326276825,0.008341193326276825,-0.012097474905047001,-0.012097474905047001,-0.012097474905047001,0.0,0.0,0.0,2.4137220110493556
113,2021-02-03,2.417457139783755,2.3847310447415007,2.43477961223738,2.417457139783755,2.417457139783755,-0.008460587872508809,-0.008460587872508809,-0.008460587872508809,-0.0029771847428408543,-0.0029771847428408543,-0.0029771847428408543,-0.005483403129667953,-0.005483403129667953,-0.005483403129667953,0.0,0.0,0.0,2.408996551911246
114,2021-02-15,2.4174359869393847,2.3675653068567626,2.4194636755384806,2.4174359869393847,2.4174359869393847,-0.023253663480349514,-0.023253663480349514,-0.023253663480349514,2.056776200151955e-05,2.056776200151955e-05,2.056776200151955e-05,-0.023274231242351038,-0.023274231242351038,-0.023274231242351038,0.0,0.0,0.0,2.3941823234590354
115,2021-02-27,2.417414834095014,2.367760664409864,2.41707560331906,2.417414834095014,2.417414834095014,-0.026178418301439584,-0.026178418301439584,-0.026178418301439584,-0.00089317508723124,-0.00089317508723124,-0.00089317508723124,-0.025285243214208337,-0.025285243214208337,-0.025285243214208337,0.0,0.0,0.0,2.3912364157935744
116,2021-03-11,2.4173927701599878,2.3772986520253876,2.4270917908844036,2.4173927701599878,2.4173927701599878,-0.016400898939193918,-0.016400898939193918,-0.016400898939193918,-0.007423417490249562,-0.007423417490249562,-0.007423417490249562,-0.008977481448944358,-0.008977481448944358,-0.008977481448944358,0.0,0.0,0.0,2.400991871220794
117,2021-03-23,2.4173707062249616,2.3830755874803473,2.431590044803327,2.4173707062249616,2.4173707062249616,-0.009559676796081456,-0.009559676796081456,-0.009559676796081456,0.0018582141341779881,0.0018582141341779881,0.0018582141341779881,-0.011417890930259442,-0.011417890930259442,-0.011417890930259442,0.0,0.0,0.0,2.4078110294288804
118,2021-04-04,2.417348642289935,2.3832827649079165,2.430923179567711,2.417348642289935,2.417348642289935,-0.010471469790485749,-0.010471469790485749,-0.010471469790485749,0.0010738020978494605,0.0010738020978494605,0.0010738020978494605,-0.011545271888335207,-0.011545271888335207,-0.011545271888335207,0.0,0.0,0.0,2.406877172499449
119,2021-04-16,2.417326578354909,2.4086752342569038,2.4582077632491197,2.417326578354909,2.417326578354909,0.017000443035336876,0.017000443035336876,0.017000443035336876,0.008341193326283842,0.008341193326283842,0.008341193326283842,0.00865924970905303,0.00865924970905303,0.00865924970905303,0.0,0.0,0.0,2.4343270213902457
120,2021-04-28,2.417304514419883,2.4059463093358815,2.4548762661571684,2.417304514419883,2.417304514419883,0.014063889783192531,0.014063889783192531,0.014063889783192531,-0.002977184742900934,-0.002977184742900934,-0.002977184742900934,0.017041074526093464,0.017041074526093464,0.017041074526093464,0.0,0.0,0.0,2.4313684042030754
121,2021-05-10,2.4172824504848567,2.408729822573693,2.4601930228339803,2.4172824504848567,2.4172824504848567,0.01824939784519396,0.01824939784519396,0.01824939784519396,2.0567762005061133e-05,2.0567762005061133e-05,2.0567762005061133e-05,0.018228830083188898,0.018228830083188898,0.018228830083188898,0.0,0.0,0.0,2.4355318483300508
122,2021-05-22,2.417260386496582,2.42076094749758,2.470369055555828,2.417260386496582,2.417260386496582,0.0272425356867269,0.0272425356867269,0.0272425356867269,-0.0008931750872038359,-0.0008931750872038359,-0.0008931750872038359,0.028135710773930733,0.028135710773930733,0.028135710773930733,0.0,0.0,0.0,2.444502922183309
123,2021-06-03,2.4172383225083074,2.407188128624131,2.4586087034489665,2.4172383225083074,2.4172383225083074,0.014985850501070623,0.014985850501070623,0.014985850501070623,-0.0074234174902227616,-0.0074234174902227616,-0.0074234174902227616,0.022409267991293388,0.022409267991293388,0.022409267991293388,0.0,0.0,0.0,2.432224173009378
124,2021-06-15,2.417216258520033,2.406082130475116,2.4561400873655495,2.417216258520033,2.417216258520033,0.014255378734607553,0.014255378734607553,0.014255378734607553,0.0018582141341823577,0.0018582141341823577,0.0018582141341823577,0.012397164600425194,0.012397164600425194,0.012397164600425194,0.0,0.0,0.0,2.4314716372546408
125,2021-06-27,2.4171941945317585,2.420872825079698,2.4706275564837568,2.4171941945317585,2.4171941945317585,0.02866228617835115,0.02866228617835115,0.02866228617835115,0.0010738020978747008,0.0010738020978747008,0.0010738020978747008,0.027588484080476452,0.027588484080476452,0.027588484080476452,0.0,0.0,0.0,2.4458564807101095
126,2021-07-09,2.417172130543484,2.43797857542462,2.4890087144345574,2.417172130543484,2.417172130543484,0.047113555305748386,0.047113555305748386,0.047113555305748386,0.00834119332628202,0.00834119332628202,0.00834119332628202,0.038772361979466374,0.038772361979466374,0.038772361979466374,0.0,0.0,0.0,2.4642856858492324
127,2021-07-21,2.4171500665552093,2.4148153224212376,2.4666054010588723,2.4171500665552093,2.4171500665552093,0.02272907909555399,0.02272907909555399,0.02272907909555399,-0.0029771847428630145,-0.0029771847428630145,-0.0029771847428630145,0.02570626383841701,0.02570626383841701,0.02570626383841701,0.0,0.0,0.0,2.4398791456507634
128,2021-08-02,2.417128002543154,2.4080166821462385,2.4596121554394967,2.417128002543154,2.417128002543154,0.015440417813237198,0.015440417813237198,0.015440417813237198,2.0567762029111305e-05,2.0567762029111305e-05,2.0567762029111305e-05,0.015419850051208083,0.015419850051208083,0.015419850051208083,0.0,0.0,0.0,2.4325684203563913
129,2021-08-14,2.417105938531099,2.4072874594286553,2.4568874835705174,2.417105938531099,2.417105938531099,0.014695822457346243,0.014695822457346243,0.014695822457346243,-0.000893175087245109,-0.000893175087245109,-0.000893175087245109,0.015588997544591353,0.015588997544591353,0.015588997544591353,0.0,0.0,0.0,2.4318017609884452
130,2021-08-26,2.4170838745190433,2.40019800476747,2.449883294675795,2.4170838745190433,2.4170838745190433,0.00800971809286527,0.00800971809286527,0.00800971809286527,-0.0074234174902601865,-0.0074234174902601865,-0.0074234174902601865,0.015433135583125457,0.015433135583125457,0.015433135583125457,0.0,0.0,0.0,2.4250935926119084
131,2021-09-07,2.417061810506988,2.4073552434589804,2.4562656850964446,2.417061810506988,2.417061810506988,0.013215795629879748,0.013215795629879748,0.013215795629879748,0.0018582141342165506,0.0018582141342165506,0.0018582141342165506,0.011357581495663195,0.011357581495663195,0.011357581495663195,0.0,0.0,0.0,2.430277606136868
132,2021-09-19,2.417039746494933,2.390880432002492,2.442246442539126,2.417039746494933,2.417039746494933,-0.0008557950962762729,-0.0008557950962762729,-0.0008557950962762729,0.001073802097859195,0.001073802097859195,0.001073802097859195,-0.0019295971941354676,-0.0019295971941354676,-0.0019295971941354676,0.0,0.0,0.0,2.4161839513986565
133,2021-10-01,2.4170176824828777,2.3845910638656105,2.4355084507000537,2.4170176824828777,2.4170176824828777,-0.007865482745634469,-0.007865482745634469,-0.007865482745634469,0.008341193326289038,0.008341193326289038,0.008341193326289038,-0.01620667607192351,-0.01620667607192351,-0.01620667607192351,0.0,0.0,0.0,2.4091521997372434
134,2021-10-13,2.4170325465066926,2.3668820680685343,2.4187084120650324,2.4170325465066926,2.4170325465066926,-0.023446576390002524,-0.023446576390002524,-0.023446576390002524,-0.0029771847428482117,-0.0029771847428482117,-0.0029771847428482117,-0.020469391647154313,-0.020469391647154313,-0.020469391647154313,0.0,0.0,0.0,2.39358597011669
135,2021-10-25,2.4170474105305075,2.3683882582305804,2.419276002879944,2.4170474105305075,2.4170474105305075,-0.022681660469410246,-0.022681660469410246,-0.022681660469410246,2.05677620253059e-05,2.05677620253059e-05,2.05677620253059e-05,-0.022702228231435553,-0.022702228231435553,-0.022702228231435553,0.0,0.0,0.0,2.3943657500610973
136,2021-11-06,2.417062274554322,2.3684444224336585,2.417640252386015,2.417062274554322,2.417062274554322,-0.02277649148475248,-0.02277649148475248,-0.02277649148475248,-0.0008931750872177047,-0.0008931750872177047,-0.0008931750872177047,-0.02188331639753478,-0.02188331639753478,-0.02188331639753478,0.0,0.0,0.0,2.3942857830695696
137,2021-11-18,2.417077138578137,2.3719866472017617,2.421560228925171,2.417077138578137,2.417077138578137,-0.02015564624498588,-0.02015564624498588,-0.02015564624498588,-0.007423417490267017,-0.007423417490267017,-0.007423417490267017,-0.012732228754718865,-0.012732228754718865,-0.012732228754718865,0.0,0.0,0.0,2.396921492333151
138,2021-11-30,2.4170920026019513,2.385617909687604,2.4359139095633626,2.4170920026019513,2.4170920026019513,-0.005285650571519556,-0.005285650571519556,-0.005285650571519556,0.0018582141341910979,0.0018582141341910979,0.0018582141341910979,-0.007143864705710654,-0.007143864705710654,-0.007143864705710654,0.0,0.0,0.0,2.411806352030432
139,2021-12-12,2.4171068666257662,2.3850951943129073,2.43478918538078,2.4171068666257662,2.4171068666257662,-0.0069373337694078885,-0.0069373337694078885,-0.0069373337694078885,0.0010738020978470397,0.0010738020978470397,0.0010738020978470397,-0.008011135867254928,-0.008011135867254928,-0.008011135867254928,0.0,0.0,0.0,2.4101695328563584
140,2021-12-24,2.41719499799421,2.3882362910629684,2.435563240732489,2.41719499799421,2.41719499799421,-0.005019749547174421,-0.005019749547174421,-0.005019749547174421,0.008341193326287218,0.008341193326287218,0.008341193326287218,-0.013360942873461639,-0.013360942873461639,-0.013360942873461639,0.0,0.0,0.0,2.4121752484470353
141,2022-01-05,2.417283129362653,2.367296299757696,2.413362360962438,2.417283129362653,2.417283129362653,-0.026718414161128693,-0.026718414161128693,-0.026718414161128693,-0.0029771847428851743,-0.0029771847428851743,-0.0029771847428851743,-0.023741229418243522,-0.023741229418243522,-0.023741229418243522,0.0,0.0,0.0,2.390564715201524
142,2022-01-17,2.4173712607310964,2.372959293075391,2.4224918014491337,2.4173712607310964,2.4173712607310964,-0.01952338629049383,-0.01952338629049383,-0.01952338629049383,2.0567761993643715e-05,2.0567761993643715e-05,2.0567761993643715e-05,-0.01954395405248747,-0.01954395405248747,-0.01954395405248747,0.0,0.0,0.0,2.3978478744406027
143,2022-01-29,2.41745939209954,2.387497947453584,2.436883262804558,2.41745939209954,2.41745939209954,-0.005783411414942426,-0.005783411414942426,-0.005783411414942426,-0.0008931750872334927,-0.0008931750872334927,-0.0008931750872334927,-0.004890236327708933,-0.004890236327708933,-0.004890236327708933,0.0,0.0,0.0,2.4116759806845978
144,2022-02-10,2.4175475234679835,2.368995343024183,2.4217308477530213,2.4175475234679835,2.4175475234679835,-0.021899637695532315,-0.021899637695532315,-0.021899637695532315,-0.007423417490240216,-0.007423417490240216,-0.007423417490240216,-0.014476220205292097,-0.014476220205292097,-0.014476220205292097,0.0,0.0,0.0,2.3956478857724512
145,2022-03-06,2.41772378620487,2.3784420152557817,2.429623310283697,2.41772378620487,2.41772378620487,-0.014280761262912708,-0.014280761262912708,-0.014280761262912708,0.0010738020978315341,0.0010738020978315341,0.0010738020978315341,-0.015354563360744243,-0.015354563360744243,-0.015354563360744243,0.0,0.0,0.0,2.4034430249419576
146,2022-03-18,2.4178762476101587,2.3941223272487453,2.4432335403943646,2.4178762476101587,2.4178762476101587,0.00043470449261847526,0.00043470449261847526,0.00043470449261847526,0.008341193326294235,0.008341193326294235,0.008341193326294235,-0.007906488833675758,-0.007906488833675758,-0.007906488833675758,0.0,0.0,0.0,2.418310952102777
147,2022-03-30,2.4180287090154473,2.3759622624490278,2.4246443393601074,2.4180287090154473,2.4180287090154473,-0.017525538273260526,-0.017525538273260526,-0.017525538273260526,-0.002977184742847254,-0.002977184742847254,-0.002977184742847254,-0.014548353530413274,-0.014548353530413274,-0.014548353530413274,0.0,0.0,0.0,2.4005031707421867
148,2022-04-11,2.418181170420736,2.3927835802442026,2.4417843597840223,2.418181170420736,2.418181170420736,-0.0007822951878263286,-0.0007822951878263286,-0.0007822951878263286,2.0567761989837908e-05,2.0567761989837908e-05,2.0567761989837908e-05,-0.0008028629498161668,-0.0008028629498161668,-0.0008028629498161668,0.0,0.0,0.0,2.4173988752329096
149,2022-04-23,2.4183336318260245,2.408175138282892,2.456705494332145,2.4183336318260245,2.4183336318260245,0.015113648324264163,0.015113648324264163,0.015113648324264163,-0.000893175087231573,-0.000893175087231573,-0.000893175087231573,0.016006823411495733,0.016006823411495733,0.016006823411495733,0.0,0.0,0.0,2.4334472801502884
150,2022-05-05,2.418486093231313,2.4012503277107626,2.454767747844832,2.418486093231313,2.418486093231313,0.009063248340746566,0.009063248340746566,0.009063248340746566,-0.007423417490247048,-0.007423417490247048,-0.007423417490247048,0.016486665830993615,0.016486665830993615,0.016486665830993615,0.0,0.0,0.0,2.4275493415720595
151,2022-05-17,2.4186385546366016,2.4204886110538335,2.4690505842052106,2.4186385546366016,2.4186385546366016,0.02587873122866833,0.02587873122866833,0.02587873122866833,0.0018582141341604965,0.0018582141341604965,0.0018582141341604965,0.024020517094507834,0.024020517094507834,0.024020517094507834,0.0,0.0,0.0,2.44451728586527
152,2022-05-29,2.418875879757521,2.4223983236602273,2.473671151363585,2.418875879757521,2.418875879757521,0.0287877216205558,0.0287877216205558,0.0287877216205558,0.0010738020978567741,0.0010738020978567741,0.0010738020978567741,0.02771391952269903,0.02771391952269903,0.02771391952269903,0.0,0.0,0.0,2.4476636013780766
153,2022-06-10,2.4191132048784407,2.4166100352681856,2.4656532755843474,2.4191132048784407,2.4191132048784407,0.022725944006589803,0.022725944006589803,0.022725944006589803,0.008341193326280099,0.008341193326280099,0.008341193326280099,0.014384750680309706,0.014384750680309706,0.014384750680309706,0.0,0.0,0.0,2.4418391488850304
154,2022-06-22,2.41935052999936,2.4107797041536845,2.459921893103249,2.41935052999936,2.41935052999936,0.015569341254599073,0.015569341254599073,0.015569341254599073,-0.002977184742832453,-0.002977184742832453,-0.002977184742832453,0.018546525997431527,0.018546525997431527,0.018546525997431527,0.0,0.0,0.0,2.434919871253959
155,2022-07-04,2.4195878551202794,2.4334194210222777,2.4838716715098554,2.4195878551202794,2.4195878551202794,0.037188209334501024,0.037188209334501024,0.037188209334501024,2.0567762013887812e-05,2.0567762013887812e-05,2.0567762013887812e-05,0.03716764157248714,0.03716764157248714,0.03716764157248714,0.0,0.0,0.0,2.4567760644547803
156,2022-07-16,2.4198251802411987,2.4264056934017235,2.4764882422037315,2.4198251802411987,2.4198251802411987,0.03210088024863198,0.03210088024863198,0.03210088024863198,-0.0008931750872041693,-0.0008931750872041693,-0.0008931750872041693,0.03299405533583616,0.03299405533583616,0.03299405533583616,0.0,0.0,0.0,2.4519260604898307
157,2022-07-28,2.420062505362118,2.4057339057420433,2.4572516903185306,2.420062505362118,2.420062505362118,0.010703802698281091,0.010703802698281091,0.010703802698281091,-0.007423417490220249,-0.007423417490220249,-0.007423417490220249,0.01812722018850134,0.01812722018850134,0.01812722018850134,0.0,0.0,0.0,2.430766308060399
158,2022-08-09,2.4202998304830374,2.4104305686373544,2.4617692418438426,2.4202998304830374,2.4202998304830374,0.016937291371482786,0.016937291371482786,0.016937291371482786,0.001858214134194689,0.001858214134194689,0.001858214134194689,0.015079077237288097,0.015079077237288097,0.015079077237288097,0.0,0.0,0.0,2.4372371218545203
159,2022-08-21,2.4205371556039568,2.4111620376082517,2.461695222785258,2.4205371556039568,2.4205371556039568,0.01687311701005494,0.01687311701005494,0.01687311701005494,0.0010738020978616409,0.0010738020978616409,0.0010738020978616409,0.0157993149121933,0.0157993149121933,0.0157993149121933,0.0,0.0,0.0,2.4374102726140117
160,2022-09-02,2.420774480724876,2.4178761227870167,2.468228198402803,2.420774480724876,2.420774480724876,0.02233567338322231,0.02233567338322231,0.02233567338322231,0.008341193326278279,0.008341193326278279,0.008341193326278279,0.01399448005694403,0.01399448005694403,0.01399448005694403,0.0,0.0,0.0,2.4431101541080986
161,2022-09-14,2.4210118058457955,2.3988609132640875,2.4477562426494126,2.4210118058457955,2.4210118058457955,0.0020116696577315556,0.0020116696577315556,0.0020116696577315556,-0.0029771847428694143,-0.0029771847428694143,-0.0029771847428694143,0.004988854400600969,0.004988854400600969,0.004988854400600969,0.0,0.0,0.0,2.423023475503527
162,2022-09-26,2.4212491309667152,2.385045748647588,2.4348604211952067,2.4212491309667152,2.4212491309667152,-0.010970080169056016,-0.010970080169056016,-0.010970080169056016,2.056776201743007e-05,2.056776201743007e-05,2.056776201743007e-05,-0.010990647931073443,-0.010990647931073443,-0.010990647931073443,0.0,0.0,0.0,2.410279050797659
163,2022-10-08,2.4214864560876346,2.375942858037735,2.426542615701014,2.4214864560876346,2.4214864560876346,-0.020445545881999965,-0.020445545881999965,-0.020445545881999965,-0.0008931750872454413,-0.0008931750872454413,-0.0008931750872454413,-0.019552370794754522,-0.019552370794754522,-0.019552370794754522,0.0,0.0,0.0,2.4010409102056345
164,2022-11-01,2.4219611063294733,2.3755056854235552,2.4254169723088865,2.4219611063294733,2.4219611063294733,-0.021506833843762455,-0.021506833843762455,-0.021506833843762455,0.0018582141341895396,0.0018582141341895396,0.0018582141341895396,-0.023365047977951997,-0.023365047977951997,-0.023365047977951997,0.0,0.0,0.0,2.4004542724857107
165,2022-11-13,2.4221984314503926,2.3805912786760643,2.4317829492319096,2.4221984314503926,2.4221984314503926,-0.01610946946261888,-0.01610946946261888,-0.01610946946261888,0.0010738020978665085,0.0010738020978665085,0.0010738020978665085,-0.017183271560485384,-0.017183271560485384,-0.017183271560485384,0.0,0.0,0.0,2.406088961987774
166,2022-11-25,2.422435756571312,2.3969861764240274,2.447396136431198,2.422435756571312,2.422435756571312,-0.00014926598215055716,-0.00014926598215055716,-0.00014926598215055716,0.008341193326285296,0.008341193326285296,0.008341193326285296,-0.008490459308435852,-0.008490459308435852,-0.008490459308435852,0.0,0.0,0.0,2.4222864905891615
167,2022-12-07,2.4226730816922313,2.3860609973698623,2.4379269913183736,2.4226730816922313,2.4226730816922313,-0.010220368242891655,-0.010220368242891655,-0.010220368242891655,-0.0029771847428546115,-0.0029771847428546115,-0.0029771847428546115,-0.0072431835000370415,-0.0072431835000370415,-0.0072431835000370415,0.0,0.0,0.0,2.4124527134493396
168,2022-12-19,2.4229104068131506,2.3884793253545515,2.439207550940293,2.4229104068131506,2.4229104068131506,-0.010076397380355748,-0.010076397380355748,-0.010076397380355748,2.056776204148051e-05,2.056776204148051e-05,2.056776204148051e-05,-0.010096965142397227,-0.010096965142397227,-0.010096965142397227,0.0,0.0,0.0,2.4128340094327947
169,2022-12-31,2.42314773193407,2.377603162287559,2.4273370823325755,2.42314773193407,2.42314773193407,-0.020399797496807655,-0.020399797496807655,-0.020399797496807655,-0.0008931750872180378,-0.0008931750872180378,-0.0008931750872180378,-0.019506622409589617,-0.019506622409589617,-0.019506622409589617,0.0,0.0,0.0,2.4027479344372624
170,2023-01-12,2.4233850570549897,2.3676573712042597,2.417274831895418,2.4233850570549897,2.4233850570549897,-0.031709625555143985,-0.031709625555143985,-0.031709625555143985,-0.007423417490264504,-0.007423417490264504,-0.007423417490264504,-0.024286208064879484,-0.024286208064879484,-0.024286208064879484,0.0,0.0,0.0,2.391675431499846
